N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,anomaly_score,Temperature-Humidity Index,Nutrient Balance Ratio,Water Availability Index,Photosynthesis Potential,Soil Fertility Index,Nutrient_Level,Soil_Moisture_Class,Frost_Risk_Level,Irrigation_Category,Urban_Proximity_Class_Near,Urban_Proximity_Class_Moderate,Urban_Proximity_Class_Remote
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,26.838771128325185,2,9.53382864057151,14.73810601866404,438.2170099794992,2.888362245534815,2,11.03547491070291,53.77803970521513,168.47286975292036,2,2.917295977621293,3,10.722033358024408,3.9456994372554406,0.0814458259089797,23.110653809116027,0.4603174603174603,51.092245919827626,0.38557274439044986,87.61365478122272,1,1,1,2,True,False,False
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate,15.443780035055942,1,7.429194036074655,5.020634964148374,449.2440898806242,4.170761220736455,5,13.771334380840877,63.46835412030083,169.73686727741472,3,24.927888255362213,2,12.033072647245625,4.650349448050031,0.05898173420824371,19.367577084636494,0.27586206896551724,43.37470501453916,0.21568967411034456,101.48852303792039,1,1,1,0,False,True,False
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,24.32228426860545,2,9.285023044041834,0.3908312583026307,388.7121600979041,6.426294756440868,4,14.01919524875444,64.92722665699185,149.01800314887296,3,1.048151784356105,1,77.43179254354618,4.69277734106482,0.06915517505035751,22.03238892606386,0.2608695652173913,48.47208897802381,0.2930620500325905,184.22044968463823,1,1,0,0,True,False,False
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,18.96694772570151,1,11.292019764770568,0.1339875819461733,438.8454143454037,5.10418823591812,1,13.239059233340388,4.163888210012834,134.98556772081304,3,33.67471150955671,1,91.02142201659989,1.4670729532676092,0.039650826495875036,21.380118543382306,0.18032786885245902,44.13466486799105,0.4278958359575198,120.79912158339552,1,1,0,1,False,False,True
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,28.76925310088035,1,8.863933726865742,6.841955039179679,390.3269297590373,8.552554423415442,6,11.923768395299891,95.70099383744692,94.0555619916651,2,20.60353807311775,3,58.77072467084334,2.113860098063629,0.08218135265104642,18.017490360302084,0.09259259259259259,52.56117898061624,0.20287143918843925,165.3493855193652,1,1,2,0,False,True,False
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate,13.12547369390908,3,7.0116316854513805,14.512991656540423,411.49213648002575,6.0740190360412045,2,12.669168385554382,86.56522641623332,112.38070935767104,1,4.33634603185149,3,15.229306369325055,1.6476738826772217,0.0800155013628846,23.1843620528212,0.2647058823529412,40.88282879573636,0.22974544879048928,172.09720602116747,1,0,1,2,True,False,False
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate,11.74268614956109,3,5.265638783236493,5.687718549226686,364.69659923546897,9.773097176584038,4,18.96030604185022,61.06804863785102,187.56723975298007,3,40.33473055869141,2,38.26410271219438,1.639145330735337,0.052823521903404114,22.044500302209787,0.1836734693877551,41.71882776469276,0.09999978701528209,185.68884635509673,1,0,2,0,False,False,True
40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate,25.62410154531993,2,10.121272660655007,4.528939618988344,387.9696001982271,8.697286392109516,3,12.274019298673617,4.249559593759578,98.4246107750133,1,38.42244388288514,2,39.52935306914658,1.4227309705744444,0.0842121813921386,21.45522935104334,0.547945205479452,51.66736175172395,0.3153540423637183,324.6986919720886,1,1,2,2,False,False,True
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,16.552014653998782,2,10.155982672641445,4.816263169059458,411.9858223870076,8.04043282762039,2,13.501408400663353,27.49589642025012,148.31944962193256,2,45.09289149012348,3,12.069954006087524,2.6927007455307472,0.09199502530208026,19.799490468958957,0.3235294117647059,43.78891764779914,0.3111036487352501,238.5328405527382,1,1,1,2,False,False,True
9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate,28.93421486775686,3,6.322785560610438,14.414364340577674,435.1874985713752,3.8321816795298393,2,9.14679203104739,40.420992573585714,87.58039411789743,2,26.256622509427142,1,19.6873021147866,2.4599989144117607,0.0726655270868905,18.220583988048762,0.16071428571428573,51.808999687429804,0.13846090480932166,81.75320916330324,1,1,1,2,False,True,False
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate,12.737816445976945,1,8.4689973210167,13.924068805665616,384.9787071312857,2.024791790358736,3,16.481452964060203,6.453921700720411,113.05110286089462,2,17.604713622365814,1,9.965941695605618,1.736492664774103,0.073934778427454,19.390802902355816,0.17142857142857143,42.30102804218386,0.20795941212629848,54.66937833968586,1,0,1,2,False,True,False
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,10.607368638078407,2,7.824450744898426,8.166221517062999,396.78962817190177,6.950395145057668,2,14.935347197786871,45.763668056646566,74.89969577858119,1,14.496601118974878,3,70.17285506049159,3.0049957297612515,0.08747832430502489,22.780961692089384,0.0,40.153547736654886,0.24839517996644223,136.6911045194675,1,0,0,2,False,True,False
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,26.339483590651508,2,10.929224976254496,8.221959908193151,355.3201877999404,9.269256213550255,6,15.750148904222502,55.33931810810064,108.28549828102352,1,8.124372002402808,2,23.338099182564985,1.5362183834227203,0.05754000648026458,18.613038961596537,0.030303030303030304,49.27803676345606,0.25582150670707354,207.013388769289,1,1,1,0,True,False,False
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,18.54841639924345,3,6.999671299674223,2.340666712759833,398.0721683065372,2.434757805727848,3,5.828097621736742,43.69007472214415,78.50648007611984,2,24.17602788764796,3,27.987555544343905,2.669138773880433,0.08448863250949507,21.743946476399177,0.5957446808510638,45.045035569470414,0.19470173062322857,60.05735920795358,1,1,1,2,False,True,False
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,28.37652553525773,2,10.60103736978654,10.38742760956574,389.4663649409971,7.861572589606427,3,13.978932879893112,2.89755257524178,118.97258350847514,1,38.42402743665473,3,32.233184252300454,2.2966041233209102,0.08613529144403731,18.248753757858402,0.11764705882352941,52.406323144680414,0.2701993540272373,196.53931474016068,1,1,1,2,False,False,True
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,pomegranate,29.068625112908336,3,7.125434251653664,0.8406887632323112,382.093102278883,8.665868569799166,3,9.664440731854633,52.18932540905763,78.51227358684415,2,33.4805760801006,1,84.31627510362809,3.2034352631764222,0.06547965965158686,19.487336554445484,0.5471698113207547,51.20606277903583,0.155303987119285,233.97845138457748,1,1,0,2,False,False,True
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,16.997505665694476,1,8.786358178221835,6.646637452485431,437.3837976929168,2.70241589482054,4,9.118294856898508,74.98763731620348,97.23084059358806,2,8.426748307004118,1,27.698265945996518,2.4365727769827767,0.09250288889205932,23.984712898193838,0.27419354838709675,42.85733419598613,0.3619198514834945,70.26281326533405,1,1,1,0,True,False,False
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,16.968321508148083,2,11.19892371271047,6.055952837532312,360.76012639635314,5.408698897826524,4,11.86889178793739,6.949340298689643,106.1663840138588,2,2.119843779269359,2,5.737829186309873,3.806563948343017,0.09158164104857275,18.52348394176132,0.53125,45.18372737570366,0.26770398807312484,174.8812643630576,1,1,1,0,True,False,False
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,27.213230446197805,3,10.34634338527339,3.4699578687445243,430.2389889938679,2.697424405634942,4,14.461817529043229,99.08578762433316,198.24606166941552,1,24.912561852531574,3,69.3568714144565,1.488973699832692,0.05461035336196196,19.272259488758536,0.3181818181818182,50.36145765233846,0.3252896855024035,77.32616629486834,1,1,0,0,False,True,False
25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate,19.277553432727444,3,10.455379519800749,19.9090624789136,367.43522021863686,9.273580107102832,5,11.046264832933224,75.951484160126,102.30621896907198,3,15.639574763437986,1,82.93454702234945,4.328754772513261,0.0682465866811055,18.615204504182405,0.43103448275862066,46.8783028829092,0.2515843177510766,253.47785626081074,1,1,0,0,False,True,False
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,19.605703128350104,3,6.23364843631577,3.4504469408929395,396.3132428209828,5.4150591831722,4,7.416357107502619,66.20191569959634,88.5096312055496,2,17.777664681518505,1,63.86372816560981,4.763350611791864,0.07568738614295611,19.76296001648746,0.12903225806451613,44.93230401984507,0.1309205138311026,124.5463612129606,1,1,2,0,False,True,False
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate,21.13809726435067,2,7.451686902975808,14.23040341233432,409.4623218476303,3.184524687448451,4,18.39661815153929,34.08218891391923,171.28128766778366,3,27.03707640099599,3,1.6954239386019476,1.5300638866434206,0.09231494931432738,19.428684592733944,0.4262295081967213,47.26528636504547,0.18746054469094914,91.28970770685561,1,1,1,0,False,True,False
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,26.3920655232502,1,11.16461244479341,12.38054502899768,362.1367930300196,6.182512638054062,5,10.436827130332048,77.31043944604944,191.92938931615672,1,19.48620561188595,1,40.83775354148334,4.981574245277226,0.05345333963471954,23.20776177871777,0.06451612903225806,51.84142734627514,0.37347697450841283,133.95444049117134,1,1,2,0,False,True,False
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,12.673266312138056,3,11.04213085356158,15.34863623382023,370.1583792553444,4.284580359126355,5,13.51350360734842,78.08255510386356,182.88175156487472,2,34.591465818118174,2,54.62872542929527,1.6320339978378238,0.09415181507643844,24.61476708636795,0.5454545454545454,40.03526682849664,0.402291396842353,144.24753875725395,1,0,2,0,False,False,True
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,16.004622811291533,1,5.25695217713196,16.31151716937383,425.2094635588337,9.508041913375555,1,5.468290255812319,95.7241103523145,74.85659030924579,2,31.00262565966419,3,42.53895010478236,1.4749541756129805,0.03332002476400875,24.34864288808623,0.07692307692307693,42.60529958790407,0.16177715744450566,218.68496400763777,1,1,2,1,False,False,True
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,27.332540299795355,2,10.660257780277464,5.07017514774553,382.2356271411589,8.041345495744707,3,14.060831694863086,97.94910784594936,177.89276826503374,2,43.16793559458734,2,8.510561665648419,4.218148001181021,0.09141566258923711,23.912844506375833,0.3333333333333333,52.51640572985674,0.396067039674055,201.03363739361768,1,1,1,2,False,False,True
39,30,38,20.12644921,87.59629625,6.965156738,108.065579,pomegranate,11.195846847011126,2,5.163682757185528,13.654797832479018,404.00710134170856,1.2457596488975902,4,16.105745475948513,60.22777152888254,173.2837914673207,1,25.86131379673132,1,28.010829549208992,1.1193121968793514,0.07090209153634341,19.742610759591063,0.5652173913043478,40.256766492907786,0.09384607205268795,44.432094144014044,1,0,1,0,False,True,False
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,15.817099084796723,3,8.648771053138201,16.246556136034844,363.5694695561259,6.70681604919974,1,7.264586235692451,34.88139033110579,163.19587042124698,1,3.343288758961638,1,40.09420152014509,1.388146564628066,0.057637009778700676,20.775186347972618,0.06756756756756757,42.5073795393577,0.21791515922128332,174.37721727919325,1,1,2,1,True,False,False
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,12.88791272173219,1,5.655148991198279,6.615044793374394,350.39816964245364,1.4591231395037292,3,5.084484877617874,21.89894982918912,191.56001905721564,1,3.9417950763689538,1,25.488753888616436,4.850005903892116,0.014710101371251172,21.88911309952988,0.058823529411764705,41.98239478521253,0.10623174981876764,34.532580968254926,1,0,1,2,True,False,False
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,21.02573587462075,3,8.430523937575625,17.196682550178167,401.64241475363696,2.41081046728446,2,17.19873043012587,83.18572594263303,143.66925639260648,3,27.065267197973707,2,26.82033907290321,4.501351571183664,0.0829904400017733,19.99597869961961,0.6666666666666666,48.00760922223452,0.23207163950405935,75.53872797491309,1,1,1,2,False,True,False
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,19.65705878605352,1,8.560609316815263,8.27440938467526,368.51337763714287,8.14828106310998,2,6.694865066391495,38.262427115976806,160.510896792121,2,33.68967707029298,2,36.17516052530153,4.693488953455045,0.10099023067496865,23.47364403928919,0.7708333333333334,45.83642214023746,0.271328343158513,228.15186976707946,1,1,2,2,False,False,True
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,22.060361526689416,2,7.356054698209346,10.162682657682517,369.3762766719512,8.223448560837326,1,14.95329352497929,58.45779471096733,91.77330336082127,1,31.749801819655083,3,21.03533017621653,4.44599635007159,0.09158903843135535,24.356233025260533,0.13432835820895522,48.22785560868259,0.22469113310607455,205.58621402093314,1,1,1,1,False,False,True
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,29.19763352450463,1,5.264431242061461,8.323869112918743,408.0781043227347,4.195284082618885,3,7.400757690572969,66.8140846231147,83.04145140397361,2,21.06778293898841,2,61.06000211952305,3.5623000204991917,0.10041984103384588,19.321145031948436,0.4393939393939394,52.24976761715324,0.09516050215403012,131.45223458872505,1,1,2,2,False,True,False
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate,16.154835652418242,3,6.936039666888001,2.52393210400929,421.9432921767643,7.251225433788187,3,13.037458987800012,60.9908763338962,143.7552328149077,2,17.606156744293166,2,40.96530341642731,1.9114200062269084,0.1085295626655906,22.012243155215792,0.08333333333333333,45.04629405669277,0.2155776937326826,154.692809254148,1,1,2,2,False,True,False
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,19.36511424713501,1,7.511500458718205,15.384845287667591,410.94528279095033,5.863683741506208,3,7.193982875010971,56.39115145938959,122.6251744623977,1,42.83504395917244,1,0.6711863464431533,1.657520064719774,0.0886196482742197,22.231809909952123,0.3384615384615385,46.628715202994506,0.24178996684488308,168.09226725651132,1,1,1,2,False,False,True
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,29.614070801998576,2,5.790408853180449,18.0672892283866,449.3679214774031,2.621242218992858,3,16.42105576408848,98.93380607385065,169.7458183478942,1,15.9594877811628,1,99.03723392530053,4.807359963877918,0.009090139938487507,22.242753467809102,0.07142857142857142,52.614380741399,0.1846111889679346,51.551096973526214,1,1,0,2,False,True,False
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,20.976618138030744,3,9.69337756637413,14.837554144064136,423.1374788575144,2.059843118163005,4,19.58063400694489,95.15637861517484,142.360576497977,3,30.20720519068825,3,22.684571074479464,4.314911993790776,0.06700577419055309,24.276968965976096,0.4375,46.84218390662152,0.4028124655501972,46.68977734502812,1,1,1,0,False,False,True
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,15.94913001881664,1,5.174529735836245,9.564344165850612,420.701310276496,5.431874500655034,3,11.509850948424722,53.31855314689234,165.72081081707876,3,36.49756259865708,2,20.031144033719407,2.350646622702507,0.09582655844750732,23.073293756526315,0.43283582089552236,42.73161330317164,0.1400045838410402,172.00935918740942,1,1,1,2,False,False,True
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,28.910970975883966,2,6.502625260398327,10.785676658922046,444.6682499234743,6.433763475911404,4,5.9270930847093,26.626827961338986,79.84532811480098,2,10.709648306397796,3,13.09087172735033,4.596748480002578,0.06083130279532356,20.995618158895752,0.46,52.50750380311878,0.19328639757384874,154.4103234218737,1,1,1,0,False,True,False
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate,28.24014920359668,3,8.9506654612049,19.82310106507206,386.2373488466976,9.8347622556956,6,14.60904638505167,2.5936299700129006,199.3891934617723,3,29.338067546017893,1,28.92887181123228,2.5198454263672923,0.03250964570624337,18.021541109085916,0.2549019607843137,52.66682366251767,0.2015457172893356,206.53000736960757,1,1,1,0,False,True,False
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,11.442336684911844,1,7.360179707114042,10.427818577162292,353.53652362048416,4.927833957471779,5,9.25855920440238,99.94570244673972,159.78335427298515,2,15.502997018505091,3,81.73559359754438,4.724939119339368,0.06291805878766082,21.903162854274242,0.09803921568627451,39.005127899438286,0.1769281657971683,90.34362255364927,1,0,0,0,False,True,False
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,20.375739681026285,2,11.563781374089327,6.437053249595399,369.5111214581714,4.96189866187818,6,19.478730822827657,1.488883089532167,131.12639719611798,1,44.024537937792246,2,98.4608641902676,2.8839897959638328,0.06040198488534987,23.834902125006305,0.4090909090909091,47.4012115467184,0.4125453267171256,152.16489229759753,1,1,0,0,False,False,True
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,18.843079670742284,1,11.092604125141976,6.947505305185954,396.9251895746729,8.942793901246446,5,9.662298263096144,88.90534364943925,123.44943016901335,1,43.71507878770812,3,75.40749005777026,3.0558927471892328,0.0663137003590068,19.425030732321073,0.11864406779661017,43.956296819519594,0.3251651115060473,193.76053452700634,1,1,0,0,False,False,True
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,19.679920824644235,2,6.3233267358718965,16.442019652120322,405.1330777653061,6.858904794367301,3,10.278835704867513,92.28329676089052,161.2377189490994,3,12.681232810623776,3,31.95788225627343,2.4113815120326536,0.09097220668814116,19.45470370582235,0.2,47.08248244725097,0.13959316954742593,162.3274134666928,1,1,1,2,False,True,False
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate,26.15873615091607,1,10.319647646111868,2.373590925495974,360.7874870407469,8.229213652997597,4,17.856948997319897,18.65813991174652,186.13765990389976,2,8.689984493995805,2,29.30755030309181,3.650276552011853,0.05665195908882059,17.93669235354059,0.06349206349206349,50.21917599564125,0.22395163597345816,181.04270036594713,1,1,1,0,True,False,False
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,19.872746998326967,1,9.61421688801782,11.418204127586389,419.2781059556932,3.332157965515905,3,9.155164483401924,29.47993716060585,176.2155671139116,1,28.69233807347351,1,58.0879042749414,2.747644997708924,0.08713995288763149,23.355380327871316,0.05454545454545454,45.29617949882888,0.3732346380397456,63.31100134480219,1,1,2,2,False,True,False
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,28.65626092875943,2,9.142501828732785,15.391525782167086,437.9228767298965,9.924951777926776,4,13.773738903765036,6.171702411391133,63.98318110736047,1,46.0472280062448,1,27.973358277861596,3.0338913306873785,0.06820004102229099,23.63863926744219,0.015625,51.5567672501316,0.3718206399492262,211.7323045957712,1,1,1,0,False,False,True
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,25.649589032234665,3,5.811108729394996,7.604685167603586,421.5269151472393,1.9383719004123456,1,16.344591827856142,35.52647463854295,75.75725763658251,3,24.92289899306905,2,59.02002762709249,4.064790866794923,0.07237831604520961,20.422914715094883,0.30666666666666664,48.86359046256426,0.14169752915879352,62.67402477999918,1,1,2,1,False,True,False
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,29.851948868154214,1,6.279204436884408,6.41919561159029,424.061301017349,2.7561361267997526,1,19.98402069770913,38.81481129230203,104.46759744959552,2,10.61193878653674,1,65.97583651562601,2.678979218058537,0.0595302540721645,20.37800997559232,0.375,53.72926222770795,0.16306136311901062,79.92794767719283,1,1,2,1,False,True,False
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,25.6333268407937,2,6.101170766980701,11.59386730442649,372.94096849107393,9.223834826876638,5,8.350423748825772,5.476183391580292,53.2835793139323,1,13.200756384985768,1,75.29389404931351,1.2112763199817511,0.04165522180244996,20.57132589827696,0.19117647058823528,50.00389786855559,0.12207294492460077,245.96892871671037,1,1,0,0,False,True,False
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate,29.707505847967465,2,11.528118763165931,19.883380790228696,419.79513875794976,6.831286017551865,1,5.070293203318788,90.5005029871606,72.53311159524988,2,32.52537313293238,1,33.427486907500025,1.0431216299534607,0.02906854273978099,23.697559689078485,0.7142857142857143,54.20864488357722,0.48668206102678424,216.32405722247574,1,1,2,1,False,False,True
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,22.52266270001292,2,5.252002524747828,12.8178881100399,362.5960566633466,2.074794672021953,2,16.736078169058114,84.84877789414753,192.859235646241,3,42.62932595995023,1,6.60456410189939,1.502133853096094,0.04675263942514529,23.99636074363994,0.42,47.45216251000904,0.11797579788927906,48.41187568051223,1,1,1,2,False,False,True
3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate,25.945411146318563,3,5.154807859453156,14.12323121660728,371.3988125150133,9.839765672676334,5,17.25378196566404,95.56669581782651,191.37822611046167,2,43.14189227355051,3,87.0300022819573,1.1810451494905632,0.024240778991464262,24.126781455373706,0.041666666666666664,51.45080462242299,0.11981108101484357,242.71421992601626,1,1,0,0,False,False,True
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,29.04661627663448,3,6.579925721150853,18.26045105504041,391.403595024204,2.537508284503658,5,5.273845335687605,8.604832777843407,62.00159685734603,1,10.010534401084842,1,53.09516717409305,1.106465328121585,0.039413185332688117,24.020161126708864,0.5555555555555556,53.54131691364413,0.2041755365517605,93.88780652663534,1,1,2,0,False,True,False
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,21.925453917561956,2,11.12948331431135,3.638244368121972,429.83778197385993,2.966346475883461,3,11.109942443819286,24.67387298683,148.7010535358363,1,10.220379410290198,1,87.65264422201172,1.922033703874702,0.06918514536485437,19.79729073447512,0.21212121212121213,46.46033939229336,0.37180961452414946,78.1137905315978,1,1,0,2,False,True,False
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,18.32824789062465,1,6.840531290274212,6.236316021398888,376.9000822177975,6.064131615259199,1,9.089793102028162,1.852384794551165,172.94818176868122,1,26.444989842964727,3,14.78670304904821,2.3906918821461205,0.07295431921741491,21.589716765679945,0.7307692307692307,43.62443890343725,0.16704096170529673,179.90257125268957,1,1,1,1,False,True,False
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,12.558982611490364,3,9.578071246714504,15.401444041233802,378.19356445309614,6.930698556045506,6,18.92551932826589,43.84489119090678,144.29637134442208,1,36.28078659687494,3,26.204863864523958,1.6120979025998523,0.06969700153436609,22.187870940437445,0.7391304347826086,41.92425661804325,0.30290746685123576,182.5083953091983,1,0,1,0,False,False,True
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,17.099713366928857,2,8.62107815709467,1.2867164656501662,412.2146229615919,1.5786048400228232,1,18.04950857157175,22.34021929025988,146.48202857459376,2,2.2960246088567504,1,69.49096922280833,1.8356024922443288,0.06801724662720204,22.20909697787856,0.6153846153846154,43.375096646850196,0.2933571104845782,43.67473390729811,1,1,0,1,True,False,False
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,22.5984525465593,2,6.971033442504762,14.012332504150828,430.8181701393216,1.3804447930054118,4,18.229010346185262,73.96699686754609,89.53170937255086,2,33.81461205325007,1,23.24873575888352,1.743232615753267,0.08394630649018409,23.03593146517439,0.3157894736842105,49.1603796625915,0.23749298462859753,34.05097156080016,1,1,1,0,False,False,True
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,24.990104035192857,3,10.614046595086132,9.93606285264626,432.0440730311121,9.354324482009924,3,15.65937814162079,82.40748785389783,191.9234439281717,1,19.01808136948117,2,82.0986942080776,3.581248272750314,0.05466471703841147,18.96247445955002,0.12903225806451613,49.136070554635,0.3331255925282411,215.14946308622825,1,1,0,2,False,True,False
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate,14.519284558567708,3,6.449944713407401,8.595677737237118,360.8438427938133,1.061488285898968,4,16.16790636602586,23.849539716591277,184.11407044715557,1,14.432614971069702,1,63.76780162940261,2.800939672757909,0.0646064698938894,18.73190478860536,0.3125,42.7673185309974,0.10544018997547461,21.93742457524534,1,0,2,0,False,True,False
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,11.56419431173771,2,9.735640518588152,7.702485639858178,371.1079938008926,4.267526339095509,6,7.629371158931173,69.02426740678733,179.47937353077538,1,43.94395777445992,1,45.84160573795389,3.2376751878933607,0.06925391855608465,23.85809673037828,0.0,39.75369151821639,0.33041682813131745,58.32285996763862,1,0,2,0,False,False,True
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate,10.792855126483271,2,6.7016076185346805,12.076782215101051,358.3628533565575,3.6813012731424495,4,7.33727334924099,75.30656884785947,66.37212078439187,1,43.065202766816974,2,48.06290332896744,1.663043376127041,0.07689875300828841,24.096960082093606,0.4074074074074074,41.21279409853829,0.1832691879400233,92.03253182856123,1,0,2,0,False,False,True
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate,24.56033083321641,2,5.449703854999377,15.00652577093619,425.0348091986685,1.3646291908135129,4,13.71347913221117,26.84773446828848,123.855756723629,3,48.51869626951365,2,45.05589178223855,2.646806424163198,0.0795359902407774,21.69909364396872,0.2692307692307692,50.70709206325149,0.1390990570615995,29.566965800959448,1,1,2,0,False,False,True
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate,15.581675035547706,2,11.1356357584474,1.5401783753993614,359.8985605479082,6.178929217705724,3,18.80350232663628,39.74296817049174,96.04580067095772,1,0.7264491056705347,1,73.21625426649929,2.3269298276801598,0.059538570288105386,24.09386236017354,0.543859649122807,43.20024565488339,0.3899069188502577,179.188947313466,1,1,0,2,True,False,False
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,pomegranate,24.7255773805313,2,9.71381894340086,14.599876188340502,437.75714463324897,3.1239727335283933,6,19.184757463800903,21.280650759763,87.47214750948181,3,30.054004296764077,1,86.03219848576765,1.0626256928772828,0.04579791224576546,17.90742510609253,0.6190476190476191,48.77247116637191,0.27368851054330057,105.1737486954559,1,1,0,0,False,False,True
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,22.169247906066875,3,8.149083032265233,3.815287447205351,434.81812933671006,7.191391591935223,2,18.33025305821705,59.5555455410242,137.22047165016235,1,44.43138353018881,3,28.534513479081813,2.5808837098755864,0.0631734493507683,19.95961635858465,0.20833333333333334,48.294605554246814,0.24677936914497128,136.63644024676924,1,1,1,2,False,False,True
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,24.30597923707028,1,5.736067602335522,3.022388521648167,422.4382097037606,4.3780414407331065,4,5.786801774029764,80.90943605466082,155.75860658256528,1,32.964133183880286,2,89.90464182807905,2.388040277390816,0.07019403624922665,22.958607083959166,0.11940298507462686,48.72172114594919,0.16735672088918369,107.99168887141663,1,1,0,0,False,False,True
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,pomegranate,29.978702331721447,1,6.406945447321342,19.702727270258883,363.0952245806503,2.941953890435432,2,11.002591840545191,43.71246986512895,193.90270283857663,3,23.80642199024505,2,98.4758512044287,2.438682411825818,0.04735185839245537,23.15350876736915,0.5714285714285714,52.97080663220501,0.1590873117708765,85.31666282262752,1,1,0,2,False,True,False
